,LLH,energy_res,ident,ts,conv,phi_astro,gamma,delta_ts
1282,local,improved,IceCube,-281920.01085755293,0.9667159105767349,1.5999999999999996,2.999999999999999,12.958622507343534
1283,local,improved,IceCube,-281923.10941592033,0.9675705747465444,1.5999999999999996,3.049999999999999,9.860064139938913
1284,local,improved,IceCube,-281925.424229307,0.9682049937012496,1.5999999999999996,3.0999999999999988,7.54525075329002
1285,local,improved,IceCube,-281927.08704057906,0.9686223183907066,1.5999999999999996,3.1499999999999986,5.882439481210895
1286,local,improved,IceCube,-281928.2018040892,0.9688315631235954,1.5999999999999996,3.1999999999999984,4.767675971088465
1287,local,improved,IceCube,-281928.84986981715,0.9688449296567326,1.5999999999999996,3.2499999999999982,4.119610243127681
1288,local,improved,IceCube,-281929.0939850083,0.9686616477475367,1.5999999999999996,3.299999999999998,3.8754950519651175
1289,local,improved,IceCube,-281928.98138304753,0.9682900994358129,1.5999999999999996,3.349999999999998,3.988097012741491
1290,local,improved,IceCube,-281928.54616181704,0.9677333949796506,1.5999999999999996,3.3999999999999977,4.423318243236281
1291,local,improved,IceCube,-281927.81110392034,0.9669930884496006,1.5999999999999996,3.4499999999999975,5.1583761399379
1292,local,improved,IceCube,-281926.78905419883,0.9660757071324303,1.5999999999999996,3.4999999999999973,6.180425861442927
1293,local,improved,IceCube,-281925.4839423541,0.9649811341655153,1.5999999999999996,3.549999999999997,7.485537706175819
1294,local,improved,IceCube,-281923.8915175082,0.9637099020582311,1.5999999999999996,3.599999999999997,9.077962552080862
1295,local,improved,IceCube,-281921.9998457705,0.9622659297606903,1.5999999999999996,3.649999999999997,10.969634289795067
1296,local,improved,IceCube,-281919.7896098225,0.960650170821813,1.5999999999999996,3.6999999999999966,13.179870237770956
1297,local,improved,IceCube,-281917.2342399418,0.9588607176749984,1.5999999999999996,3.7499999999999964,15.735240118461661
1298,local,improved,IceCube,-281914.29989865917,0.9569061540970178,1.5999999999999996,3.7999999999999963,18.669581401103642
1299,local,improved,IceCube,-281910.94533520075,0.9547799106004625,1.5999999999999996,3.849999999999996,22.024144859518856
1300,local,improved,IceCube,-281907.1216209486,0.9524898695226148,1.5999999999999996,3.899999999999996,25.847859111672733
1301,local,improved,IceCube,-281902.77177269565,0.9500344253698073,1.5999999999999996,3.9499999999999957,30.197707364626694
1302,global,baseline,P-ONE,-667960.8003370059,1.0,1.0,3.2,
1303,local,baseline,P-ONE,-667951.7928897227,1.0367679265504781,0.4,2.7,9.007447283132933
1304,local,baseline,P-ONE,-667952.3618216948,1.038470202725438,0.4,2.75,8.43851531110704
1305,local,baseline,P-ONE,-667952.4609407637,1.0399649607782209,0.4,2.8,8.339396242168732
1306,local,baseline,P-ONE,-667952.2303346719,1.0412727130046855,0.4,2.8499999999999996,8.570002333959565
1307,local,baseline,P-ONE,-667951.77591049,1.0423988964859991,0.4,2.8999999999999995,9.024426515912637
1308,local,baseline,P-ONE,-667951.1776740882,1.0433531774773934,0.4,2.9499999999999993,9.62266291771084
1309,local,baseline,P-ONE,-667950.4959267427,1.0441599434991677,0.4,2.999999999999999,10.304410263197497
1310,local,baseline,P-ONE,-667949.7759279162,1.044807977817594,0.4,3.049999999999999,11.024409089703113
1311,local,baseline,P-ONE,-667949.0514238878,1.0453103161603001,0.4,3.0999999999999988,11.74891311803367
1312,local,baseline,P-ONE,-667948.3473276773,1.0456740662302222,0.4,3.1499999999999986,12.45300932857208
1313,local,baseline,P-ONE,-667947.6817634758,1.0459064430064127,0.4,3.1999999999999984,13.118573530111462
1314,local,baseline,P-ONE,-667947.0676305247,1.046005651592272,0.4,3.2499999999999982,13.732706481125206
1315,local,baseline,P-ONE,-667946.5138022626,1.0459687688877815,0.4,3.299999999999998,14.286534743267111
1316,local,baseline,P-ONE,-667946.0260474203,1.045821771753673,0.4,3.349999999999998,14.774289585533552
1317,local,baseline,P-ONE,-667945.6077351,1.0455353416788984,0.4,3.3999999999999977,15.192601905902848
1318,local,baseline,P-ONE,-667945.260377327,1.0451293348104072,0.4,3.4499999999999975,15.539959678892046
1319,local,baseline,P-ONE,-667944.9840403993,1.0445997455849214,0.4,3.4999999999999973,15.816296606557444
1320,local,baseline,P-ONE,-667944.7776565813,1.0439339839487363,0.4,3.549999999999997,16.022680424619466
1321,local,baseline,P-ONE,-667944.6392549828,1.043136829856412,0.4,3.599999999999997,16.161082023056224
1322,local,baseline,P-ONE,-667944.5661280657,1.0422132061837586,0.4,3.649999999999997,16.234208940179087
1323,local,baseline,P-ONE,-667944.5549437309,1.0411544596590767,0.4,3.6999999999999966,16.24539327493403
1324,local,baseline,P-ONE,-667944.6018121042,1.0399533714029623,0.4,3.7499999999999964,16.198524901643395
1325,local,baseline,P-ONE,-667944.7023108967,1.038603822442741,0.4,3.7999999999999963,16.098026109160855
1326,local,baseline,P-ONE,-667944.8514724681,1.0371060771325777,0.4,3.849999999999996,15.94886453775689
1327,local,baseline,P-ONE,-667945.0437342111,1.035450128273897,0.4,3.899999999999996,15.756602794746868
1328,local,baseline,P-ONE,-667945.2728530187,1.0336257037327388,0.4,3.9499999999999957,15.527483987156302
1329,local,baseline,P-ONE,-667952.2800962427,1.0319859500129194,0.45,2.7,8.52024076320231
1330,local,baseline,P-ONE,-667953.3303101719,1.0337945582173778,0.45,2.75,7.470026833936572
1331,local,baseline,P-ONE,-667953.7985893656,1.0353823104076714,0.45,2.8,7.001747640315443
1332,local,baseline,P-ONE,-667953.8490263261,1.0367719797246369,0.45,2.8499999999999996,6.951310679782182
1333,local,baseline,P-ONE,-667953.606363619,1.0379583271582844,0.45,2.8999999999999995,7.193973386893049
1334,local,baseline,P-ONE,-667953.1654418657,1.0389774444401227,0.45,2.9499999999999993,7.634895140188746
1335,local,baseline,P-ONE,-667952.5982808386,1.0398157754965172,0.45,2.999999999999999,8.202056167297997
1336,local,baseline,P-ONE,-667951.9594184158,1.0404932741509685,0.45,3.049999999999999,8.840918590081856
1337,local,baseline,P-ONE,-667951.2899555184,1.0410169651524026,0.45,3.0999999999999988,9.510381487431005
1338,local,baseline,P-ONE,-667950.62063507,1.041396503208082,0.45,3.1499999999999986,10.179701935849153
1339,local,baseline,P-ONE,-667949.974194613,1.0416248223998759,0.45,3.1999999999999984,10.826142392819747
1340,local,baseline,P-ONE,-667949.3671696798,1.041708320079587,0.45,3.2499999999999982,11.433167326031253
1341,local,baseline,P-ONE,-667948.8112787897,1.0416522316917023,0.45,3.299999999999998,11.989058216218837
1342,local,baseline,P-ONE,-667948.31448874,1.041465150984009,0.45,3.349999999999998,12.485848265816458
1343,local,baseline,P-ONE,-667947.881833077,1.0411345997977843,0.45,3.3999999999999977,12.918503928929567
1344,local,baseline,P-ONE,-667947.5160400665,1.0406667322627121,0.45,3.4499999999999975,13.28429693938233
1345,local,baseline,P-ONE,-667947.2180114009,1.0400687726321323,0.45,3.4999999999999973,13.582325604977086
1346,local,baseline,P-ONE,-667946.9871832761,1.0393266905176148,0.45,3.549999999999997,13.813153729774058
1347,local,baseline,P-ONE,-667946.8217946284,1.0384381151462707,0.45,3.599999999999997,13.978542377473786
1348,local,baseline,P-ONE,-667946.719079212,1.0374081562768622,0.45,3.649999999999997,14.081257793819532
1349,local,baseline,P-ONE,-667946.6753951968,1.0362318674021584,0.45,3.6999999999999966,14.124941809102893
1350,local,baseline,P-ONE,-667946.686301185,1.0348947312738646,0.45,3.7499999999999964,14.1140358208213
1351,local,baseline,P-ONE,-667946.7465846419,1.0334056669923353,0.45,3.7999999999999963,14.053752364008687
1352,local,baseline,P-ONE,-667946.8502458616,1.0317477696711252,0.45,3.849999999999996,13.95009114430286
1353,local,baseline,P-ONE,-667946.9904396795,1.0299165856851218,0.45,3.899999999999996,13.80989732639864
1354,local,baseline,P-ONE,-667947.1593751404,1.0279072114725754,0.45,3.9499999999999957,13.640961865428835
1355,local,baseline,P-ONE,-667952.2691330949,1.027363662946278,0.5,2.7,8.531203910941258
1356,local,baseline,P-ONE,-667953.840239859,1.0292651984632502,0.5,2.75,6.960097146918997
1357,local,baseline,P-ONE,-667954.7128470808,1.030940709974845,0.5,2.8,6.087489925092086
1358,local,baseline,P-ONE,-667955.075492342,1.0324020777906022,0.5,2.8499999999999996,5.72484466386959
1359,local,baseline,P-ONE,-667955.0721376534,1.0336561509318523,0.5,2.8999999999999995,5.7281993525102735
1360,local,baseline,P-ONE,-667954.8127923948,1.0347162572753548,0.5,2.9499999999999993,5.987544611096382
1361,local,baseline,P-ONE,-667954.3814861098,1.0355923619189302,0.5,2.999999999999999,6.418850896065123
1362,local,baseline,P-ONE,-667953.8422871339,1.0362987177715253,0.5,3.049999999999999,6.958049871958792
1363,local,baseline,P-ONE,-667953.2438694411,1.036834467555503,0.5,3.0999999999999988,7.55646756477654
1364,local,baseline,P-ONE,-667952.6229942398,1.0372189051319043,0.5,3.1499999999999986,8.177342766080983
1365,local,baseline,P-ONE,-667952.0071736817,1.0374449578303213,0.5,3.1999999999999984,8.79316332412418
1366,local,baseline,P-ONE,-667951.416716562,1.0375154833032867,0.5,3.2499999999999982,9.383620443870313
1367,local,baseline,P-ONE,-667950.866301399,1.0374307899398945,0.5,3.299999999999998,9.934035606915131
1368,local,baseline,P-ONE,-667950.3661882516,1.0372088363477003,0.5,3.349999999999998,10.434148754226044
1369,local,baseline,P-ONE,-667949.9231510479,1.0368289039817744,0.5,3.3999999999999977,10.87718595797196
1370,local,baseline,P-ONE,-667949.5411934399,1.0363066944048447,0.5,3.4499999999999975,11.259143566014245
1371,local,baseline,P-ONE,-667949.2220946117,1.0356361604119197,0.5,3.4999999999999973,11.578242394141853
1372,local,baseline,P-ONE,-667948.9658213162,1.034819916188587,0.5,3.549999999999997,11.834515689639375
1373,local,baseline,P-ONE,-667948.7708330292,1.0338395077849076,0.5,3.599999999999997,12.029503976693377
1374,local,baseline,P-ONE,-667948.6342998712,1.032702959774767,0.5,3.649999999999997,12.166037134709768
1375,local,baseline,P-ONE,-667948.5522493335,1.0314104542914433,0.5,3.6999999999999966,12.248087672400288
1376,local,baseline,P-ONE,-667948.5196508705,1.0299511866574584,0.5,3.7499999999999964,12.280686135403812
1377,local,baseline,P-ONE,-667948.5304465371,1.028312935508518,0.5,3.7999999999999963,12.26989046880044
1378,local,baseline,P-ONE,-667948.5775313141,1.0265088233998125,0.5,3.849999999999996,12.222805691766553
1379,local,baseline,P-ONE,-667948.6526843146,1.0245106219850484,0.5,3.899999999999996,12.147652691230178
1380,local,baseline,P-ONE,-667948.7464532433,1.0223194139478513,0.5,3.9499999999999957,12.05388376256451
1381,local,baseline,P-ONE,-667951.8042889547,1.022880457329542,0.55,2.7,8.996048051165417
1382,local,baseline,P-ONE,-667953.9310216876,1.0248755769127518,0.55,2.75,6.869315318297595
1383,local,baseline,P-ONE,-667955.2388350992,1.0266272653258872,0.55,2.8,5.561501906719059
1384,local,baseline,P-ONE,-667955.9410854281,1.0281484884190244,0.55,2.8499999999999996,4.859251577756368
1385,local,baseline,P-ONE,-667956.2012799045,1.0294623756076977,0.55,2.8999999999999995,4.599057101411745
1386,local,baseline,P-ONE,-667956.144880845,1.0305648383035602,0.55,2.9499999999999993,4.655456160893664
1387,local,baseline,P-ONE,-667955.8681745022,1.0314783676572243,0.55,2.999999999999999,4.932162503711879
1388,local,baseline,P-ONE,-667955.4449740899,1.0322054928679192,0.55,3.049999999999999,5.35536291601602
1389,local,baseline,P-ONE,-667954.9317120796,1.0327607868044648,0.55,3.0999999999999988,5.868624926311895
1390,local,baseline,P-ONE,-667954.3713270887,1.0331415594359525,0.55,3.1499999999999986,6.429009917192161
1391,local,baseline,P-ONE,-667953.7962422284,1.0333563753933808,0.55,3.1999999999999984,7.004094777512364
1392,local,baseline,P-ONE,-667953.2306545351,1.033413190240134,0.55,3.2499999999999982,7.569682470755652
1393,local,baseline,P-ONE,-667952.6922985163,1.0333046278591722,0.55,3.299999999999998,8.108038489590399
1394,local,baseline,P-ONE,-667952.1938058513,1.0330441470297944,0.55,3.349999999999998,8.606531154597178
1395,local,baseline,P-ONE,-667951.7437530179,1.0326211873359588,0.55,3.3999999999999977,9.056583988014609
1396,local,baseline,P-ONE,-667951.3474657519,1.0320431734408173,0.55,3.4499999999999975,9.452871253946796
1397,local,baseline,P-ONE,-667951.0076331552,1.0312942130853275,0.55,3.4999999999999973,9.792703850660473
1398,local,baseline,P-ONE,-667950.724770831,1.0303920067747547,0.55,3.549999999999997,10.075566174928099
1399,local,baseline,P-ONE,-667950.4975632965,1.029331567726755,0.55,3.599999999999997,10.302773709408939
1400,local,baseline,P-ONE,-667950.3231078776,1.0280974549381245,0.55,3.649999999999997,10.47722912824247
1401,local,baseline,P-ONE,-667950.1970781041,1.026694298113985,0.55,3.6999999999999966,10.603258901741356
1402,local,baseline,P-ONE,-667950.1138166648,1.0251045681076962,0.55,3.7499999999999964,10.68652034108527
1403,local,baseline,P-ONE,-667950.0663675722,1.0233370377404847,0.55,3.7999999999999963,10.733969433698803
1404,local,baseline,P-ONE,-667950.0464512189,1.0213772251020734,0.55,3.849999999999996,10.75388578698039
1405,local,baseline,P-ONE,-667950.0443855033,1.019215360036111,0.55,3.899999999999996,10.755951502593234
1406,local,baseline,P-ONE,-667950.04895296,1.016847997629296,0.55,3.9499999999999957,10.751384045928717
1407,local,baseline,P-ONE,-667950.9228246488,1.0185246997605657,0.6,2.7,9.877512357081287
1408,local,baseline,P-ONE,-667953.6359607652,1.020604732556684,0.6,2.75,7.1643762406893075
1409,local,baseline,P-ONE,-667955.406372147,1.022426914045313,0.6,2.8,5.393964858842082
1410,local,baseline,P-ONE,-667956.4725547077,1.0240087506545106,0.6,2.8499999999999996,4.32778229820542
1411,local,baseline,P-ONE,-667957.0178414194,1.0253720565352498,0.6,2.8999999999999995,3.782495586434379
1412,local,baseline,P-ONE,-667957.1833918936,1.0265110222247735,0.6,2.9499999999999993,3.6169451122405007
1413,local,baseline,P-ONE,-667957.0779621097,1.0274564863065847,0.6,2.999999999999999,3.72237489616964
1414,local,baseline,P-ONE,-667956.7852945244,1.0282113957202321,0.6,3.049999999999999,4.015042481478304
1415,local,baseline,P-ONE,-667956.3697394282,1.028769083870811,0.6,3.0999999999999988,4.430597577709705
1416,local,baseline,P-ONE,-667955.8805497665,1.0291544037520515,0.6,3.1499999999999986,4.919787239399739
1417,local,baseline,P-ONE,-667955.355175899,1.0293617393965122,0.6,3.1999999999999984,5.445161106879823
1418,local,baseline,P-ONE,-667954.8218011709,1.0293941733040481,0.6,3.2499999999999982,5.9785358349327
1419,local,baseline,P-ONE,-667954.3012971961,1.0292571604779905,0.6,3.299999999999998,6.499039809801616
1420,local,baseline,P-ONE,-667953.8087330626,1.0289539809878707,0.6,3.349999999999998,6.991603943286464
1421,local,baseline,P-ONE,-667953.3545390406,1.028491658180138,0.6,3.3999999999999977,7.44579796527978
1422,local,baseline,P-ONE,-667952.9454004886,1.0278590433537333,0.6,3.4499999999999975,7.8549365173093975
1423,local,baseline,P-ONE,-667952.5849413221,1.0270498923360873,0.6,3.4999999999999973,8.21539568377193
1424,local,baseline,P-ONE,-667952.2742381205,1.0260734459221275,0.6,3.549999999999997,8.526098885340616
1425,local,baseline,P-ONE,-667952.0122004724,1.0249161343141528,0.6,3.599999999999997,8.788136533461511
1426,local,baseline,P-ONE,-667951.7958410195,1.02358752620934,0.6,3.649999999999997,9.004495986388065
1427,local,baseline,P-ONE,-667951.6204548259,1.02206956717344,0.6,3.6999999999999966,9.179882179945707
