,Year,dec,dec_label,era,dp_flux,sigma,scaled_flux
316,2038,30,30°,IceCube,5.813892661908676e-20,5,5.813892661908676
317,2038,30,30°,Plenum-1,4.0258356344525435e-20,5,4.025835634452544
318,2038,30,30°,Plenum-2,3.155993562560648e-20,5,3.155993562560648
319,2039,-30,-30°,Plenum-1,6.238288549249968e-20,5,6.238288549249967
320,2039,-30,-30°,Plenum-2,6.238288549249968e-20,5,6.238288549249967
321,2039,0,0°,IceCube,3.281684654507989e-20,5,3.281684654507989
322,2039,0,0°,Plenum-1,2.6315306574532326e-20,5,2.6315306574532324
323,2039,0,0°,Plenum-2,1.7881586399116885e-20,5,1.7881586399116884
324,2039,30,30°,IceCube,5.671780417456763e-20,5,5.671780417456763
325,2039,30,30°,Plenum-1,3.8544492378398215e-20,5,3.8544492378398214
326,2039,30,30°,Plenum-2,2.86798621733369e-20,5,2.8679862173336903
327,2040,-30,-30°,Plenum-1,5.851517410608163e-20,5,5.851517410608163
328,2040,-30,-30°,Plenum-2,5.851517410608163e-20,5,5.851517410608163
329,2040,-30,-30°,Plenum-3,5.851517410608163e-20,5,5.851517410608163
330,2040,0,0°,IceCube,3.1969957456155444e-20,5,3.1969957456155442
331,2040,0,0°,Plenum-1,2.541411175878821e-20,5,2.541411175878821
332,2040,0,0°,Plenum-2,1.6316496503012703e-20,5,1.6316496503012703
333,2040,0,0°,Plenum-3,1.6316496503012703e-20,5,1.6316496503012703
334,2040,30,30°,IceCube,5.537724120218052e-20,5,5.537724120218051
335,2040,30,30°,Plenum-1,3.718111457774996e-20,5,3.7181114577749956
336,2040,30,30°,Plenum-2,2.6433914173175612e-20,5,2.643391417317561
337,2040,30,30°,Plenum-3,2.6433914173175612e-20,5,2.643391417317561
338,2041,-30,-30°,Plenum-1,5.517664774314405e-20,5,5.5176647743144045
339,2041,-30,-30°,Plenum-2,5.517664774314405e-20,5,5.5176647743144045
340,2041,-30,-30°,Plenum-3,3.0637504513047654e-20,5,3.0637504513047653
341,2041,0,0°,IceCube,3.117332165561795e-20,5,3.1173321655617947
342,2041,0,0°,Plenum-1,2.459452064612079e-20,5,2.459452064612079
343,2041,0,0°,Plenum-2,1.503769522164384e-20,5,1.503769522164384
344,2041,0,0°,Plenum-3,1.3451060106117524e-20,5,1.3451060106117523
