event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
330,3.107817915907822,0.0034900957157992817,43.938162033105115,41.51702996536091,251080.7940540952,8797748058.04159
331,1.0123288326135762,0.017020042156442348,73.62587411362759,72.61375551837489,67138.53852273758,2378069686.806705
333,3.1882363489010492,0.026971662219504793,137.5071423328701,140.47464426712574,27619.529073306534,998836136.1346537
334,2.4578950568068407,0.01665278523408417,118.61565798365189,118.42247386048695,331081.2310016336,11589804039.294363
336,1.6941614433521597,0.037147705352134665,86.92443471247296,88.61686315486659,25517.91240026744,925488644.218987
337,1.4957604386890586,0.008023734482153124,84.53299945564218,85.34920816719932,71422.71511715205,2527589631.2167854
338,3.5034693995347785,0.017615849767962252,50.03639985305224,52.105388006016135,195359.78882228982,6853056605.40739
339,0.37594481641062155,0.009672491593732475,62.31026572112872,61.98989365915209,45914.062779274456,1637324677.0344262
340,37.157160287706894,0.015110661469958219,64.5605430417431,53.78968228132673,502997.71160752774,17589776742.77323
341,20.808800861929953,0.021088537587937748,73.6870953843256,94.16979292551032,751830.867007549,26274180558.270233
342,57.381698423805744,0.16815324995242792,148.81644359666015,95.57187130988201,170997.03219560793,6002783994.972281
343,0.9557793680059197,0.04890198272786425,65.95296085193284,65.2896491892172,9371.586566612976,361973651.8112073
345,9.157726811884169,0.0011402248532864367,142.83943028818675,151.9789159874272,557857.73835055,19504419607.786427
346,2.2170560893240228,0.012270075786504473,77.80996464616004,77.48160883306534,927973.8114870639,32421659002.819366
347,2.3210371652874087,0.008465798202471727,80.20473847125537,77.90882754646391,32194.968714444978,1158521309.170381
348,5.691115672644909,0.02418604694146165,27.33493832727658,21.847313325841288,31039.474566901747,1118193975.107615
349,2.1309630509391133,0.011552266038492546,120.42565161891667,121.93555017095586,41874.2695957904,1496333838.0922906
351,10.87630641912404,0.03524761918960418,81.27830536503153,81.72540936030857,16523.115810029038,611565663.5683165
354,1.1228974048646485,0.04649462281568476,68.44564721793026,68.19533829658837,60509.91009290801,2146727179.6758444
355,2.0150777022221504,0.02326453281166431,123.10214929042777,125.11631373368743,75391.33854443087,2666096609.431662
356,16.86272237218815,0.03157243983751284,126.70238095400562,121.0292155326354,431092.8160585847,15080259278.13194
357,19.16497632761213,2.389971308754983,145.39967966017292,156.45103100454253,20360.954387779635,745508183.9462742
358,0.32667903300090406,0.011445561638618007,122.99106616678291,122.88146904560101,169681.7769966095,5956880918.872265
359,6.080120718509942,0.013509943308099293,123.5480984450403,117.58272676870574,166261.10556733044,5837497744.37433
360,1.944383989633288,0.019864784258395256,78.12750411582601,78.63925257657057,986574.7376326168,34466861161.63935
361,0.7036121622063699,0.01863941466828862,70.36539985991605,70.23664538447535,76780.45198989932,2714577375.938003
362,12.238933104742237,0.033310695978066504,72.31759319257017,84.44624673792757,113403.06058867587,3992725062.235603
363,1.328456574448042,0.01190512202694222,85.19651077565842,84.95556259105132,43904.363649095874,1567185154.1639044
364,2.4895339389038473,0.11110629129383834,126.99422167967491,129.12351061516443,3114.190306199939,143587336.4038068
365,0.935020684210104,0.00904525847659449,140.86301497093743,141.7965375439853,48254.63177283114,1719011726.597423
366,0.6805250863760263,0.026984739310807453,52.93201463507203,53.24704383307934,48978.76712395277,1744284419.041107
